Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,Difference of RMSE,Difference of MAE,,,,
71,36, KNN, KNN,93.15651481,31.87887809,120.4324153,49.35665458,93.26525336,96.16080662,27.27590054,17.47777648,,,,
71,37, LR, RF,103.02292,36.97546783,173.1321749,77.37914471,93.26612382,96.16130283,70.10925498,40.40367688,,,,
71,38, LR, LR,64.41447481,25.90432734,174.501981,78.74437909,93.26699406,96.16179891,110.0875061,52.84005175,,,,
71,39, LR, LR,82.743165,30.67638056,183.5143046,81.62899667,93.26786407,96.16229487,100.7711396,50.95261611,,,,
71,40, RF, RF,246.0767291,82.08004107,259.2541872,87.29538521,93.26873385,96.1627907,13.17745811,5.215344133,,,,
71,41, LR, SVR,168.9267408,99.30376027,343.2664582,150.4657389,93.26960341,96.1632864,174.3397174,51.16197866,,,,
71,42, KNN, RF,224.5075454,105.5527604,254.3079214,96.27996342,93.27047275,96.15086541,29.80037592,-9.272797006,,,,
71,43, KNN, KNN,62.99433097,24.67409684,157.5315577,60.04281616,93.27134186,96.15136252,94.53722672,35.36871932,,,,
71,44, SVR, SVR,31.7936193,8.630002098,134.1092936,54.29513889,93.27221074,96.1518595,102.3156743,45.66513679,,,,
71,45, NN, SVR,15.09593845,3.151278224,107.9788887,40.07444351,93.27307941,96.15235636,92.88295026,36.92316529,,,,
71,46, RF, KNN,56.47208874,11.32256502,149.4657326,48.76593831,93.27394784,96.15285309,92.99364381,37.4433733,,,,
71,47, RF, RF,9.291917747,2.459714039,122.9231111,35.99658203,93.27481606,96.15334968,113.6311934,33.53686799,,,,
71,48, RF, SVR,17.66537514,4.644964929,62.29667743,22.98873439,93.27568405,96.15384615,44.63130229,18.34376946,,,,
71,49, NN, SVR,23.59758009,6.144444831,69.13625897,23.27148094,93.27655181,96.1543425,45.53867887,17.12703611,,,,
71,50, NN, SVR,30.71759438,4.577233356,142.231091,46.62459564,93.27741935,96.15483871,111.5134966,42.04736229,,,,
71,51, NN, KNN,35.42104211,5.322045527,116.0932362,35.0110796,93.27828667,96.1553348,80.67219409,29.68903407,,,,
71,52, NN, SVR,13.96196537,2.351732443,146.1481065,40.60934541,93.27915377,96.15583075,132.1861411,38.25761296,,,,
71,53, NN, SVR,8.175571483,1.552374005,104.7414609,34.74303599,93.28002064,96.15632658,96.5658894,33.19066198,,,,
71,54, RF, RF,76.95108952,22.50726813,67.39147655,22.47180441,93.26799071,96.14392572,-9.559612971,-0.035463716,,,,
71,55, RF, RF,108.9679403,30.28883841,67.63477414,20.65131677,93.25596389,96.13152805,-41.33316616,-9.63752164,,,,
71,56, RF, KNN,50.62012239,12.4250423,82.14346167,28.84828125,93.25683342,96.13202682,31.52333929,16.42323895,,,,
71,57, NN, SVR,3.190615665,0.936178822,93.04078507,50.29770945,93.25770272,96.13252546,89.85016941,49.36153063,,,,
71,58, LR, LR,0,0,178.9612766,52.89818051,93.2585718,96.13302398,178.9612766,52.89818051,,,,
71,59, LR, LR,0,0,139.0731316,41.45419108,93.25944065,96.13352236,139.0731316,41.45419108,,,,
71,60, KNN, KNN,0.136301279,0.046869525,102.7384929,34.22223933,93.26030928,96.13402062,102.6021916,34.17536981,,,,
71,61, SVR, SVR,0.277864503,0.159437567,107.0305094,36.82470703,93.26117768,96.13451875,106.7526449,36.66526946,,,,
71,62, RF, SVR,7.923245612,1.694504108,100.6784367,41.56503906,93.26204586,96.13501675,92.7551911,39.87053495,,,,
71,63, SVR, SVR,1.089704919,0.311452258,120.7023901,46.03593503,93.26291382,96.13551462,119.6126851,45.72448277,,,,
71,64, SVR, KNN,0.237244527,0.064913571,133.2736306,51.90820313,93.26378156,96.13601236,133.0363861,51.84328955,,,,
71,65, LR, LR,0,0,174.378245,64.67984619,93.26464907,96.13650998,174.378245,64.67984619,,,,
71,66, LR, LR,0,0,135.0577509,62.64216218,93.26551635,96.13700747,135.0577509,62.64216218,,,,
71,67, LR, LR,0,0,110.6786773,45.84496592,93.26638342,96.13750483,110.6786773,45.84496592,,,,
71,68, LR, LR,0,0,120.6648821,49.25565331,93.26725026,96.13800206,120.6648821,49.25565331,,,,
71,69, LR, LR,0,0,153.058424,59.25254859,93.26811687,96.13849916,153.058424,59.25254859,,,,
71,70, LR, LR,0,0,122.4539312,62.78208791,93.26898327,96.13899614,122.4539312,62.78208791,,,,
71,71, LR, LR,0,0,127.2886578,60.73325234,93.26984944,96.13949299,127.2886578,60.73325234,,,,
71,72, LR, LR,0,0,126.5180504,54.85124628,93.27071539,96.13998971,126.5180504,54.85124628,,,,
71,73, LR, LR,0,0,130.9646733,51.87495329,93.27158111,96.1404863,130.9646733,51.87495329,,,,
71,74, LR, LR,0,0,123.6824419,59.36050818,93.27244662,96.14098276,123.6824419,59.36050818,,,,
71,75, LR, LR,0,0,152.8059393,51.24486633,93.2733119,96.1414791,152.8059393,51.24486633,,,,
71,76, RF, RF,0.968387362,0.128808329,125.6372829,46.23690557,93.27417695,96.14197531,124.6688955,46.10809724,,,,
71,77, RF, KNN,12.01768799,2.364905473,120.7108005,55.36766326,93.27504179,96.14247139,108.6931126,53.00275779,,,,
71,78, RF, KNN,26.38689361,6.169666487,125.2084625,64.80111074,93.2759064,96.14296734,98.82156893,58.63144425,,,,
71,79, NN, SVR,14.74853784,3.453087646,158.5549856,67.06938512,93.27677079,96.14346317,143.8064477,63.61629747,,,,
71,80, NN, SVR,20.54390474,4.941579805,128.0182853,46.71642029,93.27763496,96.14395887,107.4743806,41.77484049,,,,
71,81, RF, RF,29.91064054,4.56274207,106.8525214,37.64683566,93.27849891,96.14445444,76.94188087,33.08409359,,,,
71,82, RF, RF,2.549504622,0.438080659,98.95375303,39.38210349,93.27936263,96.14494988,96.4042484,38.94402283,,,,
71,83, SVR, RF,1.483972016,0.250017329,111.3777815,42.34032193,93.28022613,96.1454452,109.8938094,42.0903046,,,,
71,84, SVR, SVR,5.105625847,1.111975112,113.2027383,40.86817782,93.28108941,96.14594039,108.0971124,39.7562027,,,,
71,85, SVR, KNN,0.899034635,0.197330716,105.4934617,33.66928978,93.28195247,96.14643545,104.594427,33.47195907,,,,
71,86, SVR, SVR,3.20073429,0.692912726,113.7018013,33.70954725,93.28281531,96.14693039,110.501067,33.01663453,,,,
71,87, SVR, KNN,1.325882277,0.225453335,103.9143712,32.65490302,93.28367792,96.1474252,102.588489,32.42944968,,,,
71,88, SVR, KNN,2.680042916,0.349864288,163.8879844,47.77909883,93.28454032,96.14791988,161.2079415,47.42923454,,,,
71,89, LR, LR,0,0,152.1973384,57.03950413,93.28540249,96.14841443,152.1973384,57.03950413,,,,
71,90, LR, LR,0,0,131.9093502,49.30840495,93.28626444,96.14890886,131.9093502,49.30840495,,,,
71,91, NN, NN,3.940621695,0.593926451,154.9238266,63.7694251,93.28712617,96.14940316,150.9832049,63.17549865,,,,
71,92, LR, SVR,21.10910458,7.1276273,130.2231347,65.78530816,93.28798768,96.14989733,109.1140301,58.65768086,,,,
71,93, RF, SVR,33.30383342,6.614448136,123.2536018,53.51145857,93.28884897,96.15039138,89.94976837,46.89701043,,,,
71,94, NN, SVR,28.43696961,7.157176662,120.4547902,51.63228082,93.28971003,96.1508853,92.01782058,44.47510415,,,,
71,95, RF, KNN,53.67611963,16.66639491,99.02686739,44.39374497,93.29057088,96.15137909,45.35074777,27.72735006,,,,
71,96, KNN, KNN,112.6070406,42.90102445,151.4762649,66.07159065,93.2914315,96.15187276,38.86922425,23.1705662,,,,
71,97, RF, KNN,214.5029931,53.16197704,189.3981869,67.58482052,93.27946646,96.15236629,-25.10480622,14.42284348,,,,
71,98, RF, KNN,121.7261613,45.01869212,129.2933832,44.66723249,93.28032829,96.14003591,7.567221894,-0.351459627,,,,
71,99, KNN, KNN,346.6911533,223.5806465,498.3843284,356.7384868,93.2811899,96.14053084,151.693175,133.1578403,,,,
71,100, KNN, KNN,190.2596813,156.3585038,342.0782659,221.8170508,93.28205128,96.14102564,151.8185846,65.45854703,,,,
71,101, KNN, KNN,168.5793081,123.900888,391.0378498,314.0496875,93.28291245,96.14152032,222.4585417,190.1487995,,,,
71,102, LR, LR,398.0282309,258.1892358,572.870867,456.6555078,93.28377339,96.14201487,174.8426362,198.466272,,,,
71,103, KNN, KNN,55.56873613,36.32879012,125.769581,71.64741211,93.28463412,96.14250929,70.20084485,35.31862199,,,,
71,104, LR, RF,135.6347547,35.95028096,143.1164813,46.40874826,93.28549462,96.14300359,7.481726547,10.4584673,,,,
71,105, KNN, RF,7.605684203,2.180350374,160.032116,46.80614506,93.2863549,96.14349776,152.4264318,44.62579468,,,,
71,106, LR, SVR,25.40811939,5.989059319,125.7633683,40.11900809,93.28721496,96.1439918,100.3552489,34.12994877,,,,
71,107, RF, RF,34.39906389,11.18464673,102.542616,39.19236062,93.2880748,96.14448572,68.14355211,28.00771389,,,,
71,108, LR, NN,44.32672035,10.50435636,106.5900467,42.79550954,93.28893443,96.14497951,62.26332634,32.29115318,,,,
71,109, RF, RF,18.5940033,4.430541298,126.4696092,42.74691102,93.28979383,96.14547317,107.8756059,38.31636972,,,,
71,110, KNN, KNN,15.88574581,3.516681977,126.5008731,39.12066901,93.29065301,96.14596671,110.6151273,35.60398704,,,,
72,1, LR, LR,0,0,14.40083151,4.265923613,93.29151197,96.14646012,14.40083151,4.265923613,,,,
72,2, LR, LR,0,0,37.8526554,12.17502011,93.29237071,96.14695341,37.8526554,12.17502011,,,,
72,3, LR, LR,0,0,58.6465149,19.75373299,93.29322923,96.14744656,58.6465149,19.75373299,,,,
72,4, LR, LR,0,0,94.88974981,28.29812181,93.29408754,96.1479396,94.88974981,28.29812181,,,,
72,5, LR, KNN,0.069779691,0.045302857,118.7768956,35.05187075,93.29494562,96.1484325,118.7071159,35.00656789,,,,
72,6, SVR, SVR,0.099829125,0.099828319,91.55461494,31.71475321,93.29580348,96.14892528,91.45478581,31.61492489,,,,
72,7, SVR, SVR,0.351046575,0.152200038,76.4212003,36.10776538,93.29666112,96.14941794,76.07015372,35.95556534,,,,
72,8, RF, SVR,15.73236986,2.794740645,93.3520675,37.48881022,93.29751855,96.14991046,77.61969764,34.69406958,,,,
72,9, KNN, SVR,176.2502268,24.45624206,136.2833293,37.87879357,93.28558639,96.15040286,-39.96689752,13.42255151,,,,
72,10, SVR, SVR,0.22393064,0.136763121,34.73371077,14.21206326,93.28644501,96.15089514,34.50978013,14.07530014,,,,
72,11, SVR, SVR,6.063712368,0.897013988,13.93768217,6.816324615,93.28730341,96.15138729,7.873969806,5.919310627,,,,
72,12, SVR, SVR,2.929748873,0.829943114,97.45541105,38.43753488,93.2881616,96.15187931,94.52566218,37.60759176,,,,
72,13, RF, SVR,60.59998429,20.1178035,212.119611,81.01173344,93.28901956,96.15237121,151.5196267,60.89392993,,,,
72,14, KNN, SVR,104.5785613,38.53551219,95.47907358,28.98641155,93.27709611,96.1400818,-9.09948772,-9.549100643,,,,
72,15, RF, KNN,88.47348821,53.53367187,95.78228548,54.76097656,93.27795527,96.14057508,7.308797269,1.227304691,,,,
72,16, LR, NN,60.1827587,23.93313845,119.7232288,49.91526101,93.27881421,96.14106823,59.5404701,25.98212255,,,,
72,17, NN, SVR,39.85702673,9.923518955,174.3728318,73.87977613,93.27967293,96.14156126,134.515805,63.95625717,,,,
72,18, RF, SVR,47.7563267,9.7480553,218.248971,96.91177936,93.28053143,96.14205416,170.4926443,87.16372406,,,,
72,19, KNN, KNN,59.52954609,21.16856414,85.41833661,41.17658296,93.2813897,96.14254694,25.88879052,20.00801881,,,,
72,20, KNN, KNN,68.99901435,33.70456831,126.2091033,66.5461238,93.28224777,96.14303959,57.21008897,32.84155549,,,,
72,21, NN, SVR,60.81878846,25.68528719,145.927039,58.17254209,93.28310561,96.14353212,85.10825051,32.4872549,,,,
72,22, LR, SVR,76.56091662,28.60015452,109.6885317,37.78192263,93.28396323,96.14402451,33.12761505,9.181768115,,,,
72,23, KNN, KNN,66.90353344,28.54069421,126.5887288,52.00402832,93.28482063,96.14451679,59.68519532,23.46333411,,,,
72,24, LR, RF,114.9671235,42.16630193,142.2590813,59.07979911,93.28567781,96.14500894,27.29195789,16.91349718,,,,
72,25, RF, RF,84.6287059,29.57067987,196.5032165,78.51628213,93.28653478,96.14550096,111.8745106,48.94560225,,,,
72,26, SVR, SVR,2.153600002,0.47686446,175.5690028,80.95622639,93.28739153,96.14599285,173.4154028,80.47936193,,,,
72,27, RF, SVR,12.62085342,3.186193298,192.4240202,85.77234853,93.28824805,96.14648462,179.8031668,82.58615523,,,,
72,28, RF, NN,58.95584386,34.26929428,206.4863723,102.2655777,93.28910436,96.14697627,147.5305285,67.99628337,,,,
72,29, KNN, NN,107.5724498,43.47268193,126.8210307,56.16061504,93.28996045,96.14746779,19.24858093,12.68793311,,,,
72,30, SVR, SVR,7.518787031,2.566910161,62.97897151,21.56497248,93.29081633,96.14795918,55.46018448,18.99806232,,,,
72,31, LR, SVR,68.82989402,30.88884679,62.78094614,27.14188525,93.27891851,96.13569698,-6.048947882,-3.746961547,,,,
72,32, NN, SVR,6.661747058,2.245477554,52.02559059,20.72437558,93.27977557,96.13618975,45.36384353,18.47889803,,,,
72,33, LR, LR,36.41724873,12.6631616,102.5930915,33.7251548,93.28063241,96.13668239,66.17584275,21.0619932,,,,
72,34, LR, LR,56.32537142,17.67513365,158.6696584,59.74788229,93.28148904,96.13717491,102.3442869,42.07274863,,,,
72,35, LR, KNN,67.20075125,21.53145804,108.5663281,41.67569294,93.28234544,96.1376673,41.36557689,20.1442349,,,,
72,36, RF, RF,51.74084931,13.33212425,81.40871706,32.02541935,93.28320163,96.13815957,29.66786775,18.6932951,,,,
72,37, KNN, RF,35.54250865,10.13550065,108.0560917,52.6095444,93.2840576,96.13865171,72.51358304,42.47404376,,,,
72,38, KNN, KNN,53.62143883,17.2083717,148.3409853,58.1994657,93.28491335,96.13914373,94.71954646,40.991094,,,,
72,39, KNN, KNN,25.73609418,8.793899951,84.02385992,31.58929269,93.28576889,96.13963562,58.28776575,22.79539274,,,,
72,40, RF, KNN,146.5351246,52.95367483,137.9932251,48.72929542,93.27388535,96.12738854,-8.54189955,-4.224379413,,,,
72,41, KNN, KNN,149.9831251,64.75987288,222.0504701,87.73179796,93.27474207,96.1278818,72.06734503,22.97192508,,,,
72,42, LR, LR,168.2988296,108.1869974,275.1640659,88.13899254,93.27559857,96.11563933,106.8652363,-20.0480049,,,,
72,43, LR, SVR,79.10804336,37.09244915,133.2629045,57.86906187,93.27645486,96.11613396,54.15486112,20.77661272,,,,
72,44, NN, SVR,27.39700965,6.317983432,105.8814195,48.55180939,93.27731092,96.11662847,78.48440988,42.23382596,,,,
72,45, KNN, KNN,20.00156199,4.772108798,80.00101485,25.82169482,93.27816677,96.11712285,59.99945286,21.04958602,,,,
72,46, RF, RF,14.65708527,2.785843131,154.0130493,31.56856414,93.2790224,96.11761711,139.355964,28.78272101,,,,
72,47, SVR, KNN,0.136436688,0.04161881,111.5314324,34.48054357,93.27987782,96.11811124,111.3949957,34.43892476,,,,
72,48, KNN, SVR,2.365308981,0.413233231,158.4861814,48.98639113,93.28073301,96.11860524,156.1208724,48.5731579,,,,
72,49, SVR, KNN,12.2493564,2.360241699,156.4725108,65.07675875,93.28158799,96.11909912,144.2231544,62.71651705,,,,
72,50, SVR, KNN,5.549502136,0.814669264,153.3015992,53.90013555,93.28244275,96.11959288,147.7520971,53.08546629,,,,
72,51, NN, SVR,21.4581256,4.595813288,98.28794281,35.77566528,93.28329729,96.1200865,76.82981721,31.17985199,,,,
72,52, RF, KNN,8.54891551,1.197726199,111.5984555,32.85760333,93.28415162,96.12058001,103.04954,31.65987713,,,,
72,53, LR, LR,0,0,102.6728002,34.90598777,93.28500572,96.12107338,102.6728002,34.90598777,,,,
72,54, LR, LR,0,0,77.3620458,20.81622774,93.28585961,96.12156663,77.3620458,20.81622774,,,,
72,55, LR, LR,0,0,48.88776358,14.04927717,93.28671329,96.12205976,48.88776358,14.04927717,,,,
72,56, LR, LR,0,0,98.16376623,32.49295543,93.28756674,96.12255276,98.16376623,32.49295543,,,,
72,57, LR, LR,0,0,128.4203439,43.14982387,93.28841998,96.12304563,128.4203439,43.14982387,,,,
72,58, LR, LR,0,0,93.83013732,31.81211118,93.289273,96.12353838,93.83013732,31.81211118,,,,
72,59, LR, LR,0,0,101.3337933,27.87148686,93.29012581,96.12403101,101.3337933,27.87148686,,,,
72,60, LR, LR,0,0,121.4127925,30.92923991,93.2909784,96.12452351,121.4127925,30.92923991,,,,
72,61, LR, LR,0,0,64.35197404,19.2986642,93.29183077,96.12501588,64.35197404,19.2986642,,,,
72,62, LR, LR,0,0,111.5451842,32.44672309,93.29268293,96.12550813,111.5451842,32.44672309,,,,
72,63, LR, LR,0,0,129.250177,37.95149633,93.29353487,96.12600025,129.250177,37.95149633,,,,
72,64, LR, LR,0,0,160.7174539,65.89174107,93.29438659,96.12649225,160.7174539,65.89174107,,,,
72,65, LR, LR,0,0,196.6386459,73.45117188,93.2952381,96.12698413,196.6386459,73.45117188,,,,
72,66, LR, LR,0,0,171.7647244,71.73012434,93.29608939,96.12747588,171.7647244,71.73012434,,,,
72,67, LR, LR,0,0,160.8502914,63.72670022,93.29694046,96.1279675,160.8502914,63.72670022,,,,
72,68, LR, LR,0,0,158.3837639,62.61649984,93.29779132,96.128459,158.3837639,62.61649984,,,,
72,69, LR, LR,0,0,162.0938976,64.43972022,93.29864196,96.12895037,162.0938976,64.43972022,,,,
72,70, LR, LR,0,0,178.2181832,65.18344514,93.29949239,96.12944162,178.2181832,65.18344514,,,,
72,71, LR, LR,0,0,196.7225051,64.20410156,93.3003426,96.12993275,196.7225051,64.20410156,,,,
72,72, LR, LR,0,0,169.9578482,74.28461463,93.30119259,96.13042375,169.9578482,74.28461463,,,,
72,73, LR, LR,0,0,198.7665477,62.38719153,93.30204237,96.13091463,198.7665477,62.38719153,,,,
72,74, LR, LR,0,0,168.6331606,66.14331055,93.30289193,96.13140538,168.6331606,66.14331055,,,,
72,75, LR, LR,0,0,146.5665378,65.77361466,93.30374128,96.13189601,146.5665378,65.77361466,,,,
72,76, LR, LR,0,0,115.2165516,48.74022056,93.30459041,96.13238651,115.2165516,48.74022056,,,,
72,77, LR, LR,0,0,133.2327715,44.71373477,93.30543933,96.13287689,133.2327715,44.71373477,,,,
72,78, LR, LR,0,0,106.3566049,51.01253059,93.30628803,96.13336714,106.3566049,51.01253059,,,,
72,79, LR, LR,0,0,197.4073714,75.20174507,93.30713652,96.13385727,197.4073714,75.20174507,,,,
72,80, LR, LR,0,0,106.9068963,35.07186153,93.30798479,96.13434728,106.9068963,35.07186153,,,,
72,81, LR, LR,0,0,96.58673952,32.27435943,93.30883285,96.13483716,96.58673952,32.27435943,,,,
72,82, LR, LR,0,0,95.01213097,36.85013451,93.30968069,96.13532691,95.01213097,36.85013451,,,,
72,83, LR, LR,0,0,120.361835,50.07339218,93.31052832,96.13581655,120.361835,50.07339218,,,,
72,84, LR, LR,0,0,128.7119025,41.74248304,93.31137573,96.13630606,128.7119025,41.74248304,,,,
72,85, LR, LR,0,0,88.50953338,26.6428998,93.31222293,96.13679544,88.50953338,26.6428998,,,,
72,86, LR, LR,0,0,95.20990768,24.52922759,93.31306991,96.1372847,95.20990768,24.52922759,,,,
72,87, LR, LR,0,0,79.88624001,23.72402085,93.31391668,96.13777384,79.88624001,23.72402085,,,,
72,88, LR, LR,0,0,130.1244091,42.86629501,93.31476323,96.13826285,130.1244091,42.86629501,,,,
72,89, LR, LR,0,0,135.1858057,48.40047699,93.31560957,96.13875174,135.1858057,48.40047699,,,,
72,90, LR, LR,0,0,145.4131302,53.41864097,93.3164557,96.13924051,145.4131302,53.41864097,,,,
72,91, LR, LR,0,0,155.6210427,56.07129566,93.31730161,96.13972915,155.6210427,56.07129566,,,,
72,92, NN, KNN,0.270557499,0.040316665,116.1969743,54.35838559,93.3181473,96.14021767,115.9264168,54.31806892,,,,
72,93, KNN, KNN,0.165155686,0.036818572,128.9878681,57.98467938,93.31899279,96.14070606,128.8227125,57.94786081,,,,
72,94, LR, KNN,20.03315598,4.16151184,124.46925,60.6882394,93.31983806,96.14119433,104.436094,56.52672756,,,,
72,95, RF, RF,40.22221814,13.52389699,102.6440341,45.43313938,93.32068311,96.14168248,62.42181599,31.90924239,,,,
72,96, KNN, KNN,49.57190012,13.01572746,128.6869754,53.26277071,93.32152795,96.1421705,79.11507525,40.24704325,,,,
72,97, NN, SVR,52.10788732,11.28500561,168.1082772,63.58982267,93.32237258,96.1426584,116.0003899,52.30481706,,,,
72,98, NN, SVR,70.22541643,10.72364264,180.8413574,67.99051339,93.323217,96.14314618,110.6159409,57.26687075,,,,
72,99, RF, RF,170.2067399,85.62615477,195.8989148,118.5545137,93.3240612,96.14363383,25.69217488,32.92835889,,,,
72,100, KNN, KNN,230.946411,176.5161159,438.5132153,348.0004297,93.32490518,96.14412137,207.5668044,171.4843138,,,,
72,101, LR, RF,121.8604882,66.68478833,179.882142,93.11086914,93.32574896,96.14460877,58.02165381,26.42608081,,,,
72,102, RF, RF,99.09035902,56.58141717,136.8519273,88.28094727,93.32659252,96.14509606,37.76156826,31.6995301,,,,
72,103, LR, SVR,116.8610074,72.47261237,179.6325555,123.9769336,93.32743587,96.14558322,62.7715481,51.50432123,,,,
72,104, KNN, SVR,12.86938283,4.024646588,140.660075,49.26875786,93.328279,96.14607026,127.7906922,45.24411128,,,,
72,105, RF, SVR,25.21409463,5.951178653,179.4400218,50.59617421,93.32912192,96.14655717,154.2259272,44.64499556,,,,
72,106, SVR, SVR,1.90248878,0.390803655,177.9074931,47.21044922,93.32996463,96.14704396,176.0050043,46.81964556,,,,
72,107, KNN, KNN,1.921309727,0.464765478,80.75151043,37.87644662,93.33080712,96.14753063,78.8302007,37.41168115,,,,
72,108, RF, RF,0.97661525,0.170055994,108.9358712,43.05495981,93.33164941,96.14801718,107.959256,42.88490382,,,,
72,109, RF, RF,0,0,145.2936307,52.11117487,93.33249148,96.1485036,145.2936307,52.11117487,,,,
72,110, RF, SVR,18.20099983,3.51605283,136.2610722,47.52104804,93.33333333,96.1489899,118.0600723,44.00499521,,,,
73,1, LR, LR,0,0,11.25176625,4.203367366,93.33417498,96.14947608,11.25176625,4.203367366,,,,
73,2, LR, LR,0,0,50.96665355,11.96915427,93.33501641,96.14996213,50.96665355,11.96915427,,,,
73,3, LR, LR,0,0,65.2436946,25.01543357,93.33585763,96.15044806,65.2436946,25.01543357,,,,
73,4, LR, LR,0,0,87.32277241,25.67063975,93.33669864,96.15093387,87.32277241,25.67063975,,,,
73,5, LR, LR,0,0,102.007667,31.85745555,93.33753943,96.15141956,102.007667,31.85745555,,,,
73,6, LR, RF,0.051788797,0.021045334,119.0884496,34.12914734,93.33838002,96.15190512,119.0366608,34.10810201,,,,
73,7, SVR, KNN,20.41678009,2.651030637,105.6415322,39.66745296,93.33922039,96.15239056,85.22475214,37.01642232,,,,
73,8, SVR, SVR,0.099659229,0.099657272,140.0906503,45.97533301,93.34006054,96.15287588,139.990991,45.87567574,,,,
73,9, NN, SVR,44.73248726,6.201390144,135.7527456,48.88360447,93.34090049,96.15336108,91.02025829,42.68221432,,,,
73,10, SVR, SVR,11.91573292,2.628940258,73.92333555,24.21177111,93.34174023,96.15384615,62.00760263,21.58283085,,,,
73,11, SVR, SVR,0.101924948,0.100435451,28.56024499,14.2069886,93.34257975,96.15433111,28.45832005,14.10655315,,,,
73,12, SVR, SVR,2.527343495,0.510676455,184.0512946,61.12356666,93.34341906,96.15481594,181.5239511,60.6128902,,,,
73,13, KNN, KNN,24.51579578,6.995942518,94.25717697,36.77652293,93.34425816,96.15530064,69.74138118,29.78058041,,,,
73,14, RF, RF,34.57271377,15.36530065,83.46037216,31.08901481,93.34509705,96.15578523,48.88765839,15.72371415,,,,
73,15, KNN, KNN,55.8273826,20.63967646,101.2126836,42.9800059,93.34593573,96.15626969,45.38530096,22.34032944,,,,
73,16, RF, RF,13.45910778,4.191291406,144.1559168,60.55246976,93.34677419,96.15675403,130.696809,56.36117835,,,,
73,17, LR, SVR,7.658255794,1.983116055,96.62620873,45.16457842,93.34761245,96.15723825,88.96795294,43.18146236,,,,
73,18, RF, SVR,24.44044195,4.505354187,198.2762672,81.23395996,93.34845049,96.15772235,173.8358252,76.72860577,,,,
73,19, RF, RF,71.97006524,28.03209421,159.9731521,66.04336484,93.34928832,96.15820632,88.00308687,38.01127063,,,,
73,20, LR, KNN,109.476754,52.35083779,121.9327934,62.25935814,93.35012594,96.15869018,12.45603947,9.908520347,,,,
73,21, LR, LR,120.5684333,57.32400154,147.0912362,66.47811577,93.35096335,96.15917391,26.5228029,9.154114232,,,,
73,22, RF, RF,62.18948202,27.31388441,141.3443761,48.02451003,93.35180055,96.15965752,79.15489409,20.71062562,,,,
73,23, KNN, KNN,61.35125397,29.64818958,139.1631266,67.63109809,93.35263754,96.160141,77.81187263,37.98290852,,,,
73,24, KNN, SVR,80.54775803,40.14718158,119.9342487,55.74439082,93.35347432,96.16062437,39.38649067,15.59720924,,,,
73,25, RF, KNN,27.88463728,11.39757266,128.0361568,54.26972844,93.35431089,96.16110761,100.1515195,42.87215578,,,,
73,26, KNN, SVR,33.66977044,6.051331375,184.6317541,73.22663225,93.35514724,96.16159074,150.9619836,67.17530088,,,,
73,27, SVR, SVR,4.385175564,0.681215335,205.984053,78.80480849,93.35598339,96.16207374,201.5988775,78.12359316,,,,
73,28, NN, SVR,54.35319081,8.439090894,210.1263182,71.73543809,93.35681933,96.16255662,155.7731274,63.2963472,,,,
73,29, NN, SVR,40.6401105,10.73700251,121.4285112,41.9979673,93.35765505,96.16303938,80.78840071,31.26096479,,,,
73,30, RF, SVR,25.99197262,7.120652746,44.40958026,18.59974658,93.35849057,96.16352201,18.41760764,11.47909383,,,,
73,31, NN, SVR,10.07827711,2.71127809,20.79365231,9.840500776,93.35932587,96.16400453,10.7153752,7.129222685,,,,
73,32, RF, RF,21.45747085,6.425476421,31.49717136,14.3306685,93.36016097,96.16448692,10.03970052,7.90519208,,,,
73,33, KNN, SVR,50.08450249,14.83115099,89.00903932,28.1706589,93.36099585,96.16496919,38.92453682,13.33950791,,,,
73,34, SVR, SVR,0.702222855,0.22168979,96.20966136,36.72221921,93.36183053,96.16545135,95.5074385,36.50052942,,,,
73,35, KNN, KNN,9.52537958,3.276303605,51.08424975,16.33067988,93.36266499,96.16593338,41.55887017,13.05437627,,,,
73,36, KNN, RF,22.18988497,4.915122345,39.32556184,15.26532273,93.36349925,96.16641528,17.13567687,10.35020039,,,,
73,37, KNN, KNN,16.87594204,4.866778284,68.31311904,27.9511209,93.36433329,96.16689707,51.437177,23.08434262,,,,
73,38, RF, KNN,49.67577829,18.43643038,70.99486803,23.83773701,93.36516713,96.16737874,21.31908974,5.401306624,,,,
73,39, SVR, SVR,5.477154292,1.85501649,32.70677536,14.19907879,93.36600075,96.16786028,27.22962107,12.3440623,,,,
73,40, LR, SVR,135.9890219,29.90357289,103.2044088,29.04471995,93.35427136,96.15577889,-32.78461308,-0.85885294,,,,
73,41, RF, KNN,106.4835405,26.90133638,108.9886609,38.31748561,93.35510614,96.15626178,2.505120365,11.41614923,,,,
73,42, RF, LR,84.56923389,29.20317546,133.6606116,36.63881282,93.35594072,96.15674454,49.0913777,7.435637358,,,,
73,43, LR, LR,33.26242215,16.97554178,95.24562278,39.50940219,93.35677508,96.15722718,61.98320063,22.53386041,,,,
73,44, LR, LR,49.01768757,20.05244667,75.65880244,32.41091087,93.35760924,96.15770969,26.64111486,12.3584642,,,,
